w,fc,sclass,size3,labunits,mandays,farmvaluee,machinee,buildingse,landimpe,labfame,labcase,conacree,hiredlabe,intereste,opexmachinery,opexbuildings,upkeepe,limee,annuitiese,ratee,insurancee,fuellubse,esbe,phonee,rentretirefame,rentretirenonfame,miscoverheade,dairyinggrossoutput,cattlegrossoutput,sheepgrossoutput,cropsgrossoutput,cropandlivegrossoutput,othergrantsandsubs,aidairy,aicattle,aisheep,advisefee,maritalstat,hohsex,age,offjobtype,offjobinc,childunder5,childunder15,childunder19,loan,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15,sub16,sub17,sub18,sub19,sub20,sub21,sub22,sub23,sub24,sub25,sub26,sub27,sub28,sub29,sub30,sub31,sub32,sub33,sub34,sub35,sub36,sub37,sub38,sub39,sub40,sub41,sub42,sub43,sub44,sub45,sub46,sub47,sub48,sub49,sub50,sub51,sub52,sub53,sub54,sub55,sub56,sub57,sub58,sub59,sub60,sub61,sub62,sub63,sub64,sub65,sub66,sub67,sub68,sub69,sub70,sub71,sub72,sub73,sub74,sub75,sub76,sub77,sub78,sub79,DYave,DYbullave,DYcloseinv,DYmilkgal,DYmilke,DYsubs,DYconcentrates,DYpasture,DYwinfor,DYmisccosts,DYownquota,DYleasedquota,DYletquota,DYquota,DYfat,DYprotein,DYforagearea,DYfeedarea,t
172.2115,8497,425,16.18745,.83,52.62,280000,6486.28,17477.46,1533.14,12540.83,0,0,0,300,1148,0,206,0,0,0,79,548,230,150,0,0,430,0,12660,0,0,12660,6225,0,0,0,0,1,1,52,1,,0,0,1,1940,0,0,0,0,0,0,0,0,0,897,897,0,0,0,0,0,0,0,0,1260,1260,0,0,0,0,105,0,0,0,1280,1280,0,1358,0,4867,0,0,0,0,0,0,.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,19402,421,110.0747,2.36,784.5,700000,53821.54,71545.79,0,20065.33,0,20910,12059,2852,13644,2683,1378,0,0,0,1300,3781,1782,1319,0,0,4824,109914,82192,0,0,192106,24837,2048,0,0,257,1,1,50,3,,0,0,2,24023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4338,4338,0,0,0,0,165,0,0,0,0,0,0,4000,0,20837,0,0,0,0,0,0,1,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.22,2.92,58700,334114,96446,7780,9124,5207.23,4663.62,12149.71973,337604,710,0,347497,54050.4,59765.9,39.48524,49.49313,0
69.13043,23593,114,31.56553,.03,177.5,45000,0,0,0,418.03,0,11680,0,0,0,0,150,0,0,0,0,0,90,180,0,0,1080,0,0,0,40912,40912,14490,0,0,0,0,1,1,43,2,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14490,0,0,0,0,0,0,.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.176,20501,501,60.5006,1.67,350.87,380921,63760.38,97604.05,0,25081.67,0,1523,0,23,0,1090,115,325,0,0,0,0,1494,225,0,0,3262,76361,28568,0,0,104929,21363,825,0,0,232,1,1,42,3,,1,0,0,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,3973,5005,0,0,0,0,1190,0,0,0,2000,2000,0,4127,0,17236,0,0,0,0,0,0,1,.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.48,0,43434,269113,74799,5715,7262,5497.44,4332.14,5777,244974,0,0,250189,39959.7,45179.7,36.442,44.39408,0
119.3333,4082,421,57.46545,1.42,234.14,826000,16381.63,70507.17,9945.04,21403.02,0,1270,0,535,8055,1250,953,1378,0,0,1105,4635,1219,640,0,0,3928,0,27424,9695.400391,0,37119.4,31064,0,0,0,0,1,1,35,1,,2,0,1,4540,0,0,0,0,0,8057,0,0,0,3586,3586,0,0,0,0,0,0,0,0,2940,2940,0,0,0,0,1540,0,0,0,4320,4320,0,4127,0,18880,0,0,0,0,176.4,176.4,.83,.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.14815,21444,332,71.83181,1.25,491.44,700000,131846.1,52211.18,0,16721.11,0,5200,1700,1031.13,17580,200,4178,0,0,0,2044,12221,357,458,0,0,5043,0,87186,14296,0,101482,42917,0,220,0,1750,1,1,39,3,,2,1,0,0,0,0,0,0,0,7860,0,0,0,5248,5248,0,0,0,2060,2060,0,0,0,7709,7709,0,0,0,0,10683,0,0,0,4257,4257,0,4000,0,31057,0,0,0,0,256,256,1,.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.1579,14246,425,48.64329,.68,80.13,200000,17467.19,19056.45,2101.67,10032.67,200,1,0,15,1803,1400,4498,320,0,0,893,944,102,108,0,0,3211,0,18610,0,2816,21426,30359,0,0,0,0,1,1,35,2,,0,2,1,435,0,0,2327,0,0,15342,0,0,0,5380,5380,0,0,0,150,150,0,0,0,2100,2100,0,0,0,0,1256,0,0,0,0,0,0,3913,0,11104,0,0,0,0,0,0,.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.2115,5372,328,13.35465,.67,57.32,162500,3178.23,3297.83,7852.32,10032.67,0,0,0,0,565,176,32,0,0,0,117,268,80,110,0,0,381,0,6710,0,396,7106,5385,0,345,0,0,1,1,38,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,1280,1280,0,1840,0,3545,0,0,0,0,0,0,.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.17647,17328,114,90.64973,1.6,583.81,1296000,48452.84,79939.85,4993.7,20065.33,0,7495,4100,2564,15172,1769,2296,2759,0,0,2100,8819,375,345,0,0,6828,0,86971,0,47266,134237,43347,0,0,0,303,1,1,48,3,,0,0,1,16777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,780,0,0,0,2648,8664,0,0,0,0,7727,0,0,0,0,0,0,0,0,43347,0,0,0,0,0,0,1.22,.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.2115,8055,115,19.42494,1.11,81.06,384000,11711.27,3919,2912.9,16721.11,0,0,0,0,1484,289,408,0,0,0,295,624,315,72,0,0,648,0,13450,0,0,13450,7155,0,501,0,0,1,1,58,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,1524,0,0,0,0,0,0,0,0,210,210,0,0,0,0,850,0,0,0,1440,1440,0,1350,0,5805,0,0,0,0,0,0,1,.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.1579,16366,422,43.70612,.73,132.5,864000,4839.72,49570.53,8822.02,11035.93,0,0,0,1986,1986,814,350,1370,0,0,30,1303,295,151,0,0,1904,0,27468,0,0,27468,28169.3,0,0,0,372,1,1,62,1,,0,0,0,0,0,0,0,0,0,9231,0,0,0,3138,3138,0,0,0,348,348,0,0,0,1182,3157,0,0,0,0,1434,0,0,0,4538,4538,0,3824,0,15114.25,0,0,0,0,0,0,.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.5,16792,115,142.4496,3.23,1188.3,2133000,103629.3,86276.59,28697.96,17975.2,7527,40350,25644,8872.04,29749,7781,1404,0,0,0,3179,6309,5403,971,30000,4000,10125,264108.6,48786,0,0,313631.6,49100,4900,0,0,440,1,1,33,3,,1,0,1,303311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,767,0,0,0,1482,1482,0,0,0,0,1865,0,0,0,1262,1262,0,700,0,34000,0,0,0,0,0,0,1,.19,.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.44,4.41,148980,925536,270429.6,23811,32222,9510,26042.63,41272,953869,1230,0,959279,106167,124093,89.22928,178.4626,0
465.6,21095,131,10.11716,.33,37.72,160000,834.05,21032.51,0,5016.33,0,0,0,0,208,1076.03,365,0,0,0,330,0,172,132,0,0,1474,0,11611,0,0,11611,7466,0,0,0,0,3,1,61,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,0,0,370,0,0,0,2000,2000,0,1017,0,6449,0,0,0,0,0,0,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.9259,7305,425,27.92335,.5,15.16,600000,17143.83,37951.11,10518.2,7524.5,0,260,0,0,1598,213,806,0,0,0,420,342,275,100,0,0,776,0,8630,0,800,9430,13040,0,100,0,0,1,1,69,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0,1650,0,0,0,0,590,0,0,0,1200,1200,0,4000,0,9040,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.55556,7067,237,120.5965,1.83,272.81,961904,11633.51,245273.5,16092.28,27589.83,0,8636,0,0,3956,1583,1707,0,0,0,0,1938,726,317,0,0,3189,0,81008,0,0,81008,35033.4,0,50,0,682,3,1,78,3,,0,0,0,0,0,46,0,0,0,8817,0,0,0,0,0,0,0,0,357,357,0,0,0,4329,9577,0,0,0,0,2431,0,0,0,0,0,0,0,0,26216.36,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.67,0,0,0,0,397,7.89,853.97,130,115006,0,0,0,0,0,1.962728,2.367415,0
56.12308,14022,115,76.89039,1,452.89,1148000,100958.5,134018.8,23510.83,15049,0,4444,0,1287.18,10721,4481,2276,1530,0,0,2357,4044,1351,233,0,0,8087,87271,82421,0,0,169692,41467,900,0,0,353,3,1,58,3,,0,0,0,22264,0,976,0,0,0,0,0,0,0,0,0,0,0,0,2370,2370,0,0,0,0,6461,0,0,0,0,3111,0,0,0,0,0,0,3428,0,38039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.98,1,39760,293607,83148,6599,13847,4949.99,5834.95,15223,257113,5683,0,271536,41930,48115,27.04114,41.56128,0
56.17647,12119,114,72.03416,.01,100.5,7000000,0,0,1260.17,133.77,0,0,0,0,0,0,380,0,0,0,220,0,59,297,0,0,1870,0,0,0,33558,33558,22609,0,0,0,0,0,0,50,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22609,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.176,9206,306,59.89357,1.28,294.07,312861,3660.71,57492.13,3925.13,19229.28,0,2800,0,5633,5581,161,460,270,0,0,197,1380,1236,436,0,0,2539,84731,15650,0,0,100381,14449,2295,0,0,347,1,1,62,3,,0,0,0,95263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,480,0,0,0,84,234,0,0,0,0,846,0,0,0,800,800,0,1826,0,12623,0,0,0,0,0,0,1,.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,1,35052,303032,82940,6802,6218,5827.92,3649.25,7230,284963,0,0,288419,44867.5,49802.2,26.28842,32.7634,0
178.6667,6106,115,8.498411,1,207.18,79993,4274.78,2087.04,100.3,15049,0,0,0,0,887,143,322,0,0,0,0,230,617,126,0,0,618,13342,1709,0,300,15351,1149,557,0,0,0,1,1,47,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99,0,12954,42474,10818,1025,1572,468.06,1145.02,1651,48103,4000,0,52103,6202.64,7049.23,6.515449,8.113959,0
230.7143,6298,408,9.71247,.56,70.52,220000,2243.6,4697.45,0,8360.56,0,0,0,660,1177,843,849,0,0,0,120,579,75,150,0,0,923,0,10037,0,0,10037,6481.5,0,0,0,852,3,1,49,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,896,896,0,0,0,0,0,0,0,0,420,420,0,0,0,0,0,0,0,0,960,960,0,2071,0,4409.5,0,0,0,0,0,0,.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.7143,11080,425,9.71247,1,37.14,150000,3082.61,0,0,15049,0,0,0,0,978,0,150,0,0,0,88,500,100,100,0,0,200,0,7994,0,0,7994,1690,0,150,0,0,3,1,45,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,810,0,0,0,0,120,0,0,0,0,61,0,0,0,640,640,0,871,0,819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.1579,15319,425,32.90099,1,84.51,325000,10725.03,26750.8,9318.41,15049,0,0,0,64,1213,99,34,0,0,0,135,867,40,24,0,0,1262,0,24182,0,0,24182,14668,0,0,0,428,3,1,57,3,,0,0,0,600,0,0,0,0,0,4085,0,0,0,1614,1614,0,0,0,137,137,0,0,0,2172,3312,0,0,0,0,579,0,0,0,3440,3440,0,2538,0,8045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.176,19221,343,98.74345,1.97,554.27,1050000,85764.73,74866.16,0,22897.42,0,8200,6355,7210.88,8367,317,1723,380,0,0,3170,5002,2079,552,0,0,6424,97130.2,59697,1484,0,158311.2,40896,1527,0,0,0,1,1,48,3,,0,0,1,206023,0,0,0,0,0,8563,0,0,0,0,0,0,0,0,1279,1279,0,0,0,5489,9032,0,0,0,0,3018,0,0,0,3556,3556,0,4001,0,28332,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,1.25,60596,361812,94684.2,8532,7600,3337.52,6166.43,9501.209961,321606,0,0,331660,50799.3,59294.2,42.58918,50.91763,0
119.3333,21528,230,43.70612,1.53,207.49,1296000,26975.95,8089.51,0,18393.22,0,0,5948,4471,5256,607,400,0,0,0,886,3018,120,336,0,0,4727,0,25071,11552.48047,0,36623.48,16569,0,59,0,0,1,1,43,3,,0,1,0,7958,0,0,0,0,0,0,0,0,0,2510,2510,0,0,0,0,0,0,0,0,334,2454,0,0,0,0,860,0,0,0,2120,2120,0,0,0,16569,0,0,0,0,249.48,249.48,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.63333,21514,329,31.16084,1.69,120.83,550000,24134.42,25744.56,2079.4,23409.56,900,1,100,2210.4,3223,110,670,700,0,0,654,2206,1160,326,0,0,1808,3851,22022,0,0,25873,15311,0,33,0,123,1,1,52,1,,0,0,0,7109,0,100,0,0,0,4361,0,0,0,1793,1793,0,0,0,0,0,0,0,0,1470,1530,0,0,0,0,881,0,0,0,2240,2240,0,2690,0,8260,0,0,0,0,0,0,1.11,.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,1,0,15501,3828,273,0,82.02,274,797,116414,0,11191,0,1930.77,2326.07,3.480302,3.480302,0
58.31707,20404,220,65.96386,2.16,229.42,600000,12036.15,48374.31,8851.6,32438.96,0,1,0,567,8445,0,610,700,0,0,598,4612,84,45,0,0,1001,0,25753,7805,0,33558,16926,0,486,0,0,1,1,60,3,,0,0,1,8304,0,0,0,0,0,0,0,0,0,3227,3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,0,0,0,2880,2880,0,4127,0,12799,0,0,0,0,63,63,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.31707,16512,306,58.27482,.83,153.78,720000,10056.59,6002.17,634.08,12540.83,0,0,0,203,1175,713,391,400,0,0,480,475,132,302,0,0,2021,0,22175,0,2828,24723,13940,0,300,0,69,1,2,61,3,,0,0,0,0,0,0,2828,0,0,0,0,0,0,2304,2304,0,0,0,1680,1680,0,0,0,0,0,0,0,0,0,2059,0,0,0,3576,3576,0,2915,0,11025,0,0,0,0,0,0,.56,.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7368,5468,233,15.17574,.67,53.92,188000,0,0,0,10032.67,0,0,0,0,723,47,1933,0,0,0,320,213,29,60,0,0,1048,0,2839,2614,0,5453,7233,0,75,0,0,3,1,73,3,,0,0,0,0,0,0,0,0,0,3004,0,0,0,179,179,0,0,0,240,240,0,0,0,0,0,0,0,0,0,58,0,0,0,480,480,0,1292,0,2937,0,0,0,0,48,48,.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.70588,21317,234,27.11398,1,116.03,350000,1596.41,84.63,3832.48,15049,0,0,0,0,371,156,82,0,0,0,0,224,118,80,0,0,836,0,18200,1350,0,19550,6040,0,16,0,0,1,1,69,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,269,269,0,0,0,300,300,0,0,0,1260,2610,0,0,0,0,935,0,0,0,1600,1600,0,1994,0,4046,0,0,0,0,25,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.70588,23557,134,24.28118,1.01,83.82,500000,4403.07,2261.76,0,15049,0,0,100,0,906,0,239,0,0,0,138,629,46,307,0,0,1513,0,11781,0,0,11781,4108,0,700,0,123,3,1,56,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,1076,0,0,0,360,360,0,0,0,210,210,0,0,0,0,410,0,0,0,1520,1520,0,1172,0,2936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.5,17342,220,118.8968,2.25,869.5,1360000,230434.4,167348,32119.72,30098,300,13712,3200,9428.1,21605,476,4331,0,0,0,2339,9608,3164,2038,0,0,7138,164567,95648,8610,4040,272865,46089,4035,1175,0,199,1,1,58,3,,0,2,0,65505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6888,6888,6,0,0,0,1075,0,0,0,0,0,0,8499,0,33461,0,0,0,0,150,150,2,0,.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.12,1.42,121000,650092,177052,12876,36129,6360.4,9687.52,30832,536483,0,0,544667,68596.2,78499.4,46.81006,82.11489,0
92.10606,21406,233,33.58896,1.33,142.05,350000,4252.87,18035.6,0,20065.33,0,0,0,0,817,349,94,0,0,0,115,622,126,80,0,0,1068,0,15221,7549,0,22770,18779,0,0,0,0,1,1,67,3,,0,0,0,0,0,0,0,0,0,4803,0,0,0,1345,1345,0,0,0,900,900,0,0,0,1050,1650,0,0,0,0,874,0,0,0,1560,1560,0,2893,0,11083,0,0,0,0,107,107,1,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.17647,20076,131,74.86696,1,432.6,2000000,98510.11,20371.67,2281.66,15049,0,0,0,662,11141,872,100,905,0,0,690,5734,290,480,0,0,2226,0,0,23538,51090,74628,34716,0,0,0,161,4,1,45,3,,0,0,0,1,0,0,0,0,0,8808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,25908,0,0,0,0,239,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.57377,20164,114,45.32486,1.67,415.82,1120000,94108.55,27911.88,0,25081.67,0,0,0,17167.6,5172,1975,1470,410,0,0,2220,2593,1971,378,0,0,4568,61277.3,23201,0,0,84478.3,15500,1609,0,0,257,1,1,54,3,,0,0,1,34707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15500,0,0,0,0,0,0,1,.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.98,0,40500,239299,68277.3,4888,8939,4729.91,5000.03,7015,202537,2473,0,214190,33609.3,41030.4,32.60962,45.57981,0
81.1579,15274,421,33.18427,.5,95.71,300000,2123.49,6366.15,3809.5,7524.5,0,1400,0,0,445,280,35,0,0,0,0,245,80,120,0,0,1280.5,0,15961.9,0,0,15961.9,10939,0,0,0,0,1,1,52,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,1524,0,0,0,0,0,0,0,0,744,1284,0,0,0,0,521,0,0,0,2240,2240,0,2171,0,8768,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,16672,114,108.4559,1.79,844.15,1892000,122565.7,120598.5,0,23075.13,2730,13682,940,8399.37,11911,115,982,3318,0,0,4018,3246,2901,1232,8890,0,8277,95646.72,31419,0,68070,195135.7,34023,540,0,0,303,1,1,42,3,,0,0,2,133639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,3297,3297,0,0,0,0,432,0,0,0,0,0,0,0,0,34023,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.06,1,48150,332286,93736.72,8343,6519,4817.82,6831.83,12304,294542,0,0,344385,50649,57313.5,30.54167,38.14977,0
104.9259,21257,505,23.4718,.5,41.11,221630,6339.09,8104.66,1561.74,7524.5,0,0,0,0,566,277,196,0,0,0,99,297,90,80,0,0,564,0,12919,0,0,12919,15773,0,0,0,0,1,1,50,1,,0,0,0,0,0,0,0,0,0,4627,0,0,0,0,0,0,0,0,371,371,0,0,0,344,3518,0,0,0,0,0,0,0,0,3432,3432,0,2076,0,9070,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.57377,17102,115,34.80302,2.67,400.41,500000,9516.8,32265.43,0,40130.67,0,2614,0,2699.53,9156,2590,1416,0,0,0,1806,2225,1039,469,0,0,2332,40426,21216,0,0,61642,6751,183,0,0,120,1,1,73,3,,0,0,0,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910,2910,0,0,0,210,210,0,0,0,0,134,0,0,0,0,0,0,0,0,6751,0,0,0,0,0,0,1,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,1.83,24800,153256,40360,2955,6421,910.35,3850.18,3814.439941,124856,2635,0,143269,20953.8,25074.2,17.0292,24.25285,0
81.1579,13674,113,32.77959,1,235.08,400000,4346.52,17835.27,0,15049,0,0,0,256,4944,536,875,0,0,0,793,2338,380,331,0,0,1533,0,21573,0,3683,25256,21196,0,300,0,0,1,1,37,3,,1,2,1,3396,0,0,0,0,0,5583,0,0,0,4483,4483,0,0,0,0,0,0,0,0,1008,1008,0,0,0,0,459,0,0,0,2240,2240,0,0,0,15613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
